statId,statNm,addr,lat,lng,kindDetail,busiNm
SGMAC005,정안알밤휴게소(상행선),충청남도 공주시 정안면 논산천안고속도로 58,36.5694495,127.1151023,C001,SK시그넷
SGMAC006,정안알밤휴게소(하행선),충청남도 공주시 정안면 논산천안고속도로 57,36.5707961,127.1120044,C001,SK시그넷
SGMAC007,행담도휴게소(상행선),충청남도 당진시 신평면 서해안고속도로 275,36.9455417,126.8069215,C001,SK시그넷
SGMAC008,행담도휴게소(하행선),충청남도 당진시 신평면 서해안고속도로 275,36.9455079,126.8068879,C001,SK시그넷
SGMAC009,탄천휴게소(논산방향),충청남도 공주시 탄천면 논산천안고속도로 27,36.3191631,127.070041,C001,SK시그넷
SGMAC010,덕평자연휴게소(인천방향),경기도 이천시 마장면 덕이로154번길 287-76,37.2412402,127.3898744,C001,SK시그넷
SGMAC011,덕평자연휴게소(강릉방향),경기도 이천시 마장면 덕이로154번길 287-76,37.2425999,127.3901519,C001,SK시그넷
SGMAC012,평창휴게소(인천방향),강원특별자치도 평창군 용평면 탑거리길 63,37.6105002,128.4630208,C001,SK시그넷
SGMAC015,이천쌀휴게소(하남),경기도 이천시 신둔면 서이천로853번길 346-129,37.293131,127.37901,C001,SK시그넷 
SGMAC016,오수휴게소(완주) ,전북특별자치도 임실군 오수면 순천완주고속도로 74,35.539353,127.311175,C001,SK시그넷 
SGMAC017,옥천휴게소(부산) ,충청북도 옥천군 옥천읍 서대구일로 265-19,36.296571,127.596369,C001,SK시그넷 
SGMAC018,오수휴게소(순천) ,전북특별자치도 임실군 오수면 순천완주고속도로 73,35.540296,127.30934,C001,SK시그넷 
SGMAC019,덕유산휴게소(통영),전북특별자치도 장수군 계북면 통영대전고속도로 147,35.814258,127.643551,C001,SK시그넷 
SGMAC020,황전휴게소(순천) ,전남광주통합특별시 순천시 황전면 순천완주고속도로 25,35.148335,127.454695,C001,SK시그넷 
SGMAC022,황간휴게소(부산) ,충청북도 영동군 황간면 회포길 102,36.249618,127.852841,C001,SK시그넷 
SGMAC023,죽전휴게소(서울) ,경기도 용인시 수지구 경부고속도로 400,37.331727,127.104437,C001,SK시그넷 
SGMAC024,고창고인돌휴게소(서울) ,전북특별자치도 고창군 고창읍 서해안고속도로 80,35.461201,126.67271,C001,SK시그넷 
SGMAC025,장흥정남진휴게소(목포) ,전남광주통합특별시 장흥군 부산면 남해고속도로 41,34.720311,126.930931,C001,SK시그넷 
SGMAC027,보성녹차휴게소(순천),전남광주통합특별시 보성군 겸백면 남해고속도로 70,34.807754,127.181635,C001,SK시그넷 
SGMAC028,옥천휴게소(서울) ,충청북도 옥천군 옥천읍 옥천동이로 242-34,36.2979263,127.599073,C001,SK시그넷 
SGMAC029,함평천지휴게소(목포) ,전남광주통합특별시 함평군 함평읍 서해안고속도로 31,35.068764,126.478367,C001,SK시그넷 
SGMAC030,백양사휴게소(천안) ,전남광주통합특별시 장성군 북일면 호남고속도로 108,35.393644,126.807337,C001,SK시그넷 
SGMAC031,덕유산휴게소(대전) ,전북특별자치도 무주군 안성면 통영대전고속도로 148,35.816948,127.645962,C001,SK시그넷 
SGMAC032,주암휴게소(천안) ,전남광주통합특별시 순천시 주암면 호남고속도로 24,35.0762,127.265671,C001,SK시그넷 
SGMAC033,함평나비휴게소(광주) ,전남광주통합특별시 함평군 엄다면 무안광주고속도로 12,35.037635,126.512286,C001,SK시그넷 
SGMAC034,보성녹차휴게소(영암) ,전남광주통합특별시 보성군 미력면 남해고속도로 63,34.814559,127.12519,C001,SK시그넷 
SGMAC035,금산인삼랜드휴게소(통영) ,충청남도 금산군 군북면 어필각로 300,36.153872,127.495242,C001,SK시그넷 
SGMAC036,지리산휴게소(광주) ,전북특별자치도 남원시 아영면 광주대구고속도로 75,35.483588,127.568012,C001,SK시그넷 
SGMAC037,부안고려청자휴게소(목포) ,전북특별자치도 부안군 주산면 서해안고속도로 103,35.671395,126.731858,C001,SK시그넷 
SGMAC038,부안고려청자휴게소(서울) ,전북특별자치도 부안군 주산면 서해안고속도로 106,35.672099,126.734838,C001,SK시그넷 
SGMAC039,곡성휴게소(순천) ,전남광주통합특별시 곡성군 겸면 호남고속도로 49,35.25821,127.151332,C001,SK시그넷 
SGMAC040,곡성휴게소(천안) ,전남광주통합특별시 곡성군 겸면 호남고속도로 50,35.259579,127.152191,C001,SK시그넷 
SGMAC041,주암휴게소(순천) ,전남광주통합특별시 순천시 주암면 호남고속도로 23,35.075958,127.264313,C001,SK시그넷 
SGMAC042,순천휴게소(순천) ,전남광주통합특별시 순천시 서면 호남고속도로 3,35.008641,127.445401,C001,SK시그넷 
SGMAC043,지리산휴게소(대구) ,전북특별자치도 남원시 아영면 광주대구고속도로 76-1,35.480898,127.566183,C001,SK시그넷 
SGMAC045,군산휴게소(서울) ,전북특별자치도 군산시 나포면 서해안고속도로 148,36.019243,126.797344,C001,SK시그넷 
SGMAC046,백양사휴게소(순천) ,전남광주통합특별시 장성군 북이면 호남고속도로 107,35.393946,126.80534,C001,SK시그넷 
SGMAC047,서산휴게소(서울) ,충청남도 서산시 해미면 서해안고속도로 242,36.733994,126.567041,C001,SK시그넷 
SGMAC048,서천휴게소(목포) ,충청남도 서천군 비인면 서해안고속도로 169,36.130116,126.625933,C001,SK시그넷 
SGMAC049,섬진강휴게소(부산) ,전남광주통합특별시 광양시 진월면 섬진강매화로 141,34.985022,127.771344,C001,SK시그넷 
SGMAC050,황전휴게소(완주),전남광주통합특별시 순천시 황전면 순천완주고속도로 28,35.15331603,127.4546436,C001,SK시그넷 
SGMAC051,화성휴게소(목포),경기도 화성시 만세구 팔탄면 서해안고속도로 301,37.146054,126.878832,C001,SK시그넷 
SGMAC052,홍성휴게소(서울),충청남도 홍성군 은하면 서해안고속도로 220,36.55373,126.581783,C001,SK시그넷 
SGMAC053,밀양영남루휴게소(울산),경상남도 밀양시 무안면 함양울산고속도로 88,35.4898129,128.6636083,C001,SK시그넷 
SGMAC054,밀양영남루휴게소(함양),경상남도 밀양시 무안면 함양울산고속도로 87-1,35.4920412,128.6642349,C001,SK시그넷 
SGMAC055,섬진강휴게소(순천),전남광주통합특별시 광양시 진월면 신답길 24-14,34.98513624,127.7684389,C001,SK시그넷 
SGMAC058,이천쌀휴게소(국도부),경기도 이천시 신둔면 용면리 산 77-1,37.2939384,127.3793952,C001,SK시그넷 
SGMAC060,신탄진휴게소(국도부),대전광역시 대덕구 상서동 241-2,36.4277284,127.418993,C001,SK시그넷
ST116534,서울만남휴게소 (부산),서울특별시 서초구 양재대로12길 73-71,37.45958384,127.04233054,C001,SK일렉링크
ST302307,신탄진휴게소 (서울),대전광역시 대덕구 산업단지로 27,36.428490523,127.41785136,C001,SK일렉링크
ST317115,언양휴게소 (서울),울산광역시 울주군 언양읍 경부고속도로 44,35.598372726,129.1409269,C001,SK일렉링크
ST317116,울주휴게소 (함양),울산광역시 울주군 삼동면 함양울산고속도로 133,35.511856806,129.12972887,C001,SK일렉링크
ST317117,울주휴게소 (울산),울산광역시 울주군 삼동면 함양울산고속도로 134,35.51155062,129.1321585,C001,SK일렉링크
ST411501,의정부휴게소,경기도 의정부시 구리포천고속도로 19,37.73183,127.115003,C001,SK일렉링크
ST413601,별내휴게소,경기도 남양주시 별내면 광전리 267-11,37.691903,127.129855,C001,SK일렉링크
ST414321,의왕청계행복드림쉼터,경기도 의왕시 안양판교로 476,37.393263719,127.0223271,C001,SK일렉링크
ST414517,서하남 간이 휴게소 (판교),경기도 하남시 수도권제1순환고속도로 19,37.5258413,127.1932983,C001,SK일렉링크
ST414634,기흥휴게소 (부산),경기도 용인시 기흥구 공세로 173,37.23573215,127.10355701,C001,SK일렉링크
ST415015,이천휴게소 (하남),경기도 이천시 신둔면 서이천로853번길 346-129,37.2938975,127.3795359,C001,SK일렉링크
ST416712,여주휴게소 (강릉),경기도 여주시 가남읍 여주남로 722,37.2384762,127.5717979,C001,SK일렉링크
ST416713,여주휴게소 (인천),경기도 여주시 가남읍 화평길 116,37.2398643,127.5706438,C001,SK일렉링크
ST421317,문막휴게소 (인천),강원특별자치도 원주시 문막읍 개나루길 13,37.297257541,127.81697022,C001,SK일렉링크
ST421511,옥계휴게소 (속초),강원특별자치도 강릉시 옥계면 동해고속도로 320,37.616167236,129.06011403,C001,SK일렉링크
ST421512,대관령 강릉휴게소 (강릉),강원특별자치도 강릉시 성산면 영동고속도로 232,37.7573566,128.8066236,C001,SK일렉링크
ST421513,대관령 강릉휴게소 (인천),강원특별자치도 강릉시 성산면 영동고속도로 231,37.7586042,128.8045105,C001,SK일렉링크
ST427203,홍천휴게소 (서울),강원특별자치도 홍천군 화촌면 서울양양고속도로 83,37.75898851,128.0064814,C001,SK일렉링크
ST427204,홍천강휴게소 (춘천),강원특별자치도 홍천군 북방면 도사곡길 223,37.713293,127.8259105,C001,SK일렉링크
ST427303,횡성휴게소 (인천),강원특별자치도 횡성군 안흥면 영동고속도로 153,37.464944984,128.13545984,C001,SK일렉링크
ST428101,내린천휴게소 (양양),강원특별자치도 인제군 상남면 서울양양고속도로 117-2,37.9096305,128.2814753,C001,SK일렉링크
ST431145,청주휴게소 (서울),충청북도 청주시 흥덕구 옥산면 경부고속도로 318,36.7167332,127.3474171,C001,SK일렉링크
ST431146,죽암휴게소 (부산),충청북도 청주시 서원구 현도면 경부고속도로 289,36.4869665,127.4291915,C001,SK일렉링크
ST431147,문의청남대휴게소 (청주),충청북도 청주시 상당구 문의면 당진영덕고속도로 123,36.5441999,127.4845484,C001,SK일렉링크
ST431148,문의청남대휴게소 (영덕),충청북도 청주시 상당구 문의면 당진영덕고속도로 124,36.5435254,127.4830365,C001,SK일렉링크
ST431149,오창휴게소 (하남),충청북도 청주시 청원구 오창읍 중부고속도로 20,36.756596962,127.48219971,C001,SK일렉링크
ST437604,괴산휴게소 (창원),충청북도 괴산군 장연면 중부내륙고속도로 205,36.831408768,127.95786572,C001,SK일렉링크
ST441324,망향휴게소 (부산),충청남도 천안시 서북구 성거읍 돌다리길 23-37,36.8541795,127.1804275,C001,SK일렉링크
ST441325,입장휴게소 (서울),충청남도 천안시 서북구 입장면 연곡길 407,36.943187633,127.19017427,C001,SK일렉링크
ST441504,공주휴게소 (대전),충청남도 공주시 당진영덕고속도로 72,36.496864612,127.16690571,C001,SK일렉링크
ST442106,서산휴게소 (목포),충청남도 서산시 해미면 서해안고속도로 241,36.742905025,126.56502141,C001,SK일렉링크
ST442107,서산휴게소 (시흥),충청남도 서산시 해미면 서해안고속도로 242,36.733948572,126.56492937,C001,SK일렉링크
ST447102,금산인삼랜드휴게소 (통영),충청남도 금산군 군북면 어필각로 300,36.1545682,127.4952073,C001,SK일렉링크
ST447703,서천휴게소 (목포),충청남도 서천군 비인면 성산리 416-1,36.1295536,126.626455,C001,SK일렉링크
ST448004,홍성휴게소 (서울),충청남도 홍성군 은하면 서해안고속도로 220,36.5510131,126.5812846,C001,SK일렉링크
ST451403,익산미륵사지휴게소 (순천),전북특별자치도 익산시 여산면 호남고속도로 191,36.0489939,127.1025816,C001,SK일렉링크
ST457303,덕유산휴게소 (하남),전북특별자치도 무주군 안성면 통영대전고속도로 148,35.815109793,127.64500481,C001,SK일렉링크
ST457402,덕유산휴게소 (통영),전북특별자치도 장수군 계북면 통영대전고속도로 147,35.811823448,127.64363473,C001,SK일렉링크
ST457502,오수휴게소 (순천),전북특별자치도 임실군 오수면 순천완주고속도로 73,35.5410082,127.309392,C001,SK일렉링크
ST457503,오수휴게소 (완주),전북특별자치도 임실군 오수면 순천완주고속도로 74,35.5402456,127.3116152,C001,SK일렉링크
ST457902,고창고인돌휴게소 (시흥),전북특별자치도 고창군 고창읍 서해안고속도로 80,35.461230761,126.67176708,C001,SK일렉링크
ST461506,황전휴게소 (전주),전남광주통합특별시 순천시 황전면 순천완주고속도로 28,35.1532275,127.454421,C001,SK일렉링크
ST461507,황전휴게소 (순천),전남광주통합특별시 순천시 황전면 순천완주고속도로 25,35.148837593,127.45416816,C001,SK일렉링크
ST468601,함평나비휴게소 (광주),전남광주통합특별시 함평군 엄다면 무안광주고속도로 12,35.0371304,126.509247,C001,SK일렉링크
ST471319,경주휴게소 (부산),경상북도 경주시 내남면 경부고속도로 59,35.7260022,129.1944922,C001,SK일렉링크
ST471927,선산휴게소 (양평),경상북도 구미시 옥성면 중부내륙고속도로 128,36.27651642,128.2497795,C001,SK일렉링크
ST472306,영천휴게소 (포항),경상북도 영천시 임고면 운주로 777,36.051631707,129.04189325,C001,SK일렉링크
ST472307,영천휴게소 (대구),경상북도 영천시 임고면 운주로 791,36.05268055,129.04497684,C001,SK일렉링크
ST472810,문경휴게소 (창원),경상북도 문경시 중부내륙고속도로 173,36.62051033,128.14993129,C001,SK일렉링크
ST477203,군위휴게소 (부산),대구광역시 군위군 군위읍 경북대로 4084,36.266553601,128.57503554,C001,SK일렉링크
ST477502,청송휴게소 (영덕),경상북도 청송군 파천면 중평병부길 203-115,36.4555278,129.0130349,C001,SK일렉링크
ST477503,청송휴게소 (청주),경상북도 청송군 파천면 중평병부길 203-92,36.45695726,129.01200371,C001,SK일렉링크
ST478401,남성주휴게소 (양평),경상북도 성주군 용암면 중부내륙고속도로 76,35.8573019,128.3199062,C001,SK일렉링크
ST478507,칠곡휴게소 (서울),경상북도 칠곡군 왜관읍 경부고속도로 158,36.0113284,128.4296167,C001,SK일렉링크
ST478508,동명휴게소 (춘천),경상북도 칠곡군 동명면 중앙고속도로 122,36.0042538,128.5493454,C001,SK일렉링크
ST481713,진주휴게소 (부산),경상남도 진주시 남해고속도로 194,35.159693446,128.12198579,C001,SK일렉링크
ST482408,사천휴게소 (부산),경상남도 사천시 곤양면 서삼로 619,35.07303422,128.01079619,C001,SK일렉링크
ST482409,사천휴게소 (순천),경상남도 사천시 곤양면 묵실길 31-11,35.074905861,128.01292382,C001,SK일렉링크
ST482520,김해금관가야휴게소 (창원),경상남도 김해시 대동면 동남로 400,35.270339,129.003914,C001,SK일렉링크
ST487302,함안휴게소 (순천),경상남도 함안군 군북면 현포로 205-1,35.293982955,128.34523834,C001,SK일렉링크
ST487404,영산 휴게소 (창원),경상남도 창녕군 영산면 장척호수길 56-110,35.429177987,128.49534835,C001,SK일렉링크
ST488204,고성공룡나라휴게소 (통영),경상남도 고성군 대가면 통영대전고속도로 29,35.0519739,128.2634884,C001,SK일렉링크
ST488205,고성공룡나라휴게소 (대전),경상남도 고성군 대가면 통영대전고속도로 32,35.0560099,128.2523501,C001,SK일렉링크
ST600337,송산마도IC영업소,경기도 화성시 마도면 평택시흥고속도로 21,37.2097742,126.7531568,C001,SK일렉링크
ST600338,독정(시흥)졸음쉼터,경기도 화성시 장안면 독정리 1878-2,37.0647768,126.8633407,C001,SK일렉링크
ST600339,장안(평택)졸음쉼터,경기도 화성시 장안면 평택시흥고속도로 7,37.0927474,126.8447807,C001,SK일렉링크
ST600362,송산포도휴게소(평택방향),경기도 화성시 송산면 평택시흥고속도로 25,37.237254001,126.75718553,C001,SK일렉링크
ST600363,송산포도휴게소(시흥방향),경기도 화성시 송산면 평택시흥고속도로 25,37.236343738,126.75708421,C001,SK일렉링크
ST600368,신녕IC영업소,경상북도 영천시 화산면 신정길 60-40,36.039184964,128.8110294,C001,SK일렉링크
ST600397,낙동강구미휴게소 (상행),경상북도 구미시 도개면 용산리 산29-10,36.3436502,128.3009447,C001,SK일렉링크
ST600398,낙동강의성휴게소 (하행),경상북도 구미시 도개면 용산리 산21-8,36.3448486,128.2970775,C001,SK일렉링크
ST600399,삼국유사군위휴게소 (상주),대구광역시 군위군 부계면 치산효령로 989-23,36.079330672,128.69730751,C001,SK일렉링크
ST600400,군위영천휴게소 (영천),대구광역시 군위군 산성면 치산효령로 865-43,36.0708186,128.7077762,C001,SK일렉링크
ST601527,화성휴게소 (서울),경기도 화성시 만세구 팔탄면 서해안고속도로 302,37.1423392,126.8809619,C001,SK일렉링크
ST601528,서여주휴게소 (양평),경기도 여주시 세종대왕면 중부내륙고속도로 272,37.2793237,127.5803265,C001,SK일렉링크
ST601531,고창고인돌휴게소 (목포),전북특별자치도 고창군 신림면 서해안고속도로 81,35.469802821,126.6746627,C001,SK일렉링크
ST601532,금산인삼랜드휴게소 (대전),충청남도 금산군 군북면 대암길 34-30,36.153856727,127.49787154,C001,SK일렉링크
ST601534,대천휴게소 (서울),충청남도 보령시 주교면 서해안고속도로 200,36.374771041,126.55775066,C001,SK일렉링크
ST601535,벌곡휴게소 (논산),충청남도 논산시 벌곡면 호남지선고속도로 25,36.218364744,127.27425755,C001,SK일렉링크
ST601536,서천휴게소 (서울),충청남도 서천군 비인면 서해안고속도로 168,36.131318774,126.62819595,C001,SK일렉링크
ST601538,이서휴게소 (순천),전북특별자치도 완주군 이서면 호남고속도로 161-1,35.803204084,127.02411016,C001,SK일렉링크
ST601539,이서휴게소 (천안),전북특별자치도 완주군 이서면 호남고속도로 162,35.8013855,127.0254289,C001,SK일렉링크
ST601540,김제휴게소 (새만금),전북특별자치도 김제시 하정로 93,35.841742,126.9038669,C001,SK일렉링크
ST601541,김제휴게소 (전주),전북특별자치도 김제시 백산면 하정2길 126,35.8394016,126.8965202,C001,SK일렉링크
ST601542,영덕휴게소 (영덕),경상북도 영덕군 남정면 포항영덕고속도로 22,36.280086387,129.36421219,C001,SK일렉링크
SZBA0022,(23년) FILTSON 진영휴게소(부산방면),경상남도 김해시 진영읍 하계로96번길 94-4,35.2781927,128.716205,C001,SG생활안전
VTE00062,계룡휴게소,대전광역시 유성구 현충원로 185,36.360668,127.291609,C002,볼타
SGKHE000,양주휴게소 (일산방향),경기도 양주시 장흥면 수도권제1순환고속도로 58,37.6791978,126.9157812,C001,SK시그넷
SGKHE001,서부산휴게소,부산광역시 강서구 남해2지선고속도로 19,35.1564561,128.9493336,C001,SK시그넷
SGMAC044,망향휴게소(부산) ,충청남도 천안시 서북구 성거읍 돌다리길 23-37,36.854312,127.180466,C001,SK시그넷 
ME18C229,군위(춘천) 휴게소,대구광역시 군위군 군위읍 경북대로 4082,36.264836,128.576084,C001,기후에너지환경부
ME18C251,삼국유사 군위(서울) 휴게소,대구광역시 군위군 부계면 치산효령로 989-23,36.07904,128.697565,C001,기후에너지환경부
ME18C257,논공(대구) 휴게소,대구광역시 달성군 논공읍 삼리리 543,35.764417,128.402159,C001,기후에너지환경부
ME18C282,옥천(부산) 휴게소,충청북도 옥천군 옥천읍 서대구일로 265-19,36.29704,127.595169,C001,기후에너지환경부
ME18C289,오창(하남) 휴게소,충청북도 청주시 청원구 오창읍 중부고속도로 20,36.755851,127.481339,C001,기후에너지환경부
ME18C291,천등산(제천) 휴게소,충청북도 충주시 산척면 용암길 94,37.0615102,127.9401265,C001,기후에너지환경부
ME20A243,수원~광명고속도로 남광명TG 주차장,경기도 광명시 가학로 119,37.4150469,126.862156,C001,기후에너지환경부
ME20A245,수원~광명고속도로 남군포TG 주차장,경기도 군포시 번영로 147-95,37.3263854,126.9282202,C001,기후에너지환경부
ME20A802,매송(목포) 휴게소,경기도 화성시 효행구 매송면 서해안고속도로 315,37.264138,126.8884544,C001,기후에너지환경부
ME20A803,매송(서울) 휴게소,경기도 화성시 효행구 매송면 서해안고속도로 316,37.2657803,126.8923131,C001,기후에너지환경부
ME20C2b6,오창(남이) 휴게소,충청북도 청주시 청원구 오창읍 중부고속도로 21,36.7591587,127.4814778,C001,기후에너지환경부
ME21C274,황간(서울) 휴게소,충청북도 영동군 황간면 회포리 117,36.248589,127.854507,C001,기후에너지환경부
ME21C415,용암주유소(휴게소),전북특별자치도 완주군 상관면 용암리 318-6,35.7156508,127.2352691,C002,기후에너지환경부
ME23A212,오산(과천)휴게소,경기도 오산시 금암동 산33-10,37.1790673,127.0374496,C001,기후에너지환경부
ME22A309,가평(서울)휴게소,경기도 가평군 설악면 미사리로544,37.7008523,127.5434852,C001,기후에너지환경부
ME22A310,가평(춘천)휴게소,경기도 가평군 설악면 미사리 146-2,37.7028504,127.5468245,C001,기후에너지환경부
ME22A320,낙동강의성휴게소(하행),경상북도 구미시 도개면 용산리 산21-8,36.3448149,128.2969842,C001,기후에너지환경부
ME22A337,영광(목포)임시주차장,전남광주통합특별시 영광군 군서면 서해안고속도로 51,35.2421364,126.5093276,C001,기후에너지환경부
ME22A342,완주(장수)임시주차장,전북특별자치도 완주군 용진읍 익산장수고속도로 14,35.8764104,127.1943031,C001,기후에너지환경부
ME22A343,완주(익산)임시주차장,전북특별자치도 완주군 용진읍 익산장수고속도로 13,35.8778651,127.1958577,C001,기후에너지환경부
ME22A351,금왕(제천)휴게소,충청북도 음성군 금왕읍 평택제천고속도로 70,36.9688197,127.5901684,C001,기후에너지환경부
ME22A354,옥산(부산)휴게소,충청북도 청주시 흥덕구 옥산면 오산리 590-15,36.6570394,127.3703405,C001,기후에너지환경부
ME19B407,무주IC만남의광장점,전북특별자치도 무주군 무주로 1739,35.973357,127.651458,C002,기후에너지환경부
ME19X453,삼한휴게소,충청북도 음성군 생극면 중원대로 ,37.0546864,127.6020689,C002,기후에너지환경부
ME22B310,안성맞춤(제천)휴게소,경기도 안성시 서운면 평택제천고속도로 40,36.9680549,127.2750808,C001,기후에너지환경부
ME22B323,영천(포항)휴게소,경상북도 영천시 임고면 금대리 1007-6,36.051131,129.0437385,C001,기후에너지환경부
ME22B332,부안고려청자(서울)휴게소,전북특별자치도 부안군 주산면 덕림리 922-19,35.6724448,126.7349208,C001,기후에너지환경부
ME22B333,부안고려청자(목포)휴게소,전북특별자치도 부안군 주산면 덕림리 933-7,35.6713681,126.7316917,C001,기후에너지환경부
ME22B334,남원(대구)임시주차장,전북특별자치도 남원시 광주대구고속도로 52,35.4156338,127.344254,C001,기후에너지환경부
ME22B335,남원(광주)임시주차장,전북특별자치도 남원시 광주대구고속도로 51,35.4164804,127.341548,C001,기후에너지환경부
ME22B337,벌곡(대전)휴게소,충청남도 논산시 벌곡로 9-58,36.209817,127.2697871,C001,기후에너지환경부
ME22B338,서천(서울)휴게소,충청남도 서천군 비인면 서해안고속도로 168 ,36.1321619,126.6275059,C001,기후에너지환경부
ME22B342,황간(서울)휴게소,충청북도 영동군 회포1길 65,36.2485222,127.8546968,C001,기후에너지환경부
ME22B601,치악(부산)휴게소,강원특별자치도 원주시 신림면 금창리 341-1,37.2545067,128.0481578,C001,기후에너지환경부
ME22B605,군산(목포)휴게소,전북특별자치도 군산시 성산면 서해안고속도로 141,35.9812334,126.8286226,C001,기후에너지환경부
ME22B606,관촌(완주)임시주차장,전북특별자치도 임실군 관촌면 방현리 산37,35.6910677,127.266596,C001,기후에너지환경부
ME22B607,관촌(순천)임시주차장,전북특별자치도 임실군 관촌면 방현리 산32,35.6890216,127.2673467,C001,기후에너지환경부
ME22B616,음성(남이)휴게소,충청북도 음성군 삼성면 용성리 중부고속도로 51,37.018287,127.4807047,C001,기후에너지환경부
ME22B620,평사(부산)휴게소,경상북도 경산시 진량읍 경부고속도로 105,35.8851108,128.8656333,C001,기후에너지환경부
ME22B621,안동(춘천)휴게소,경상북도 안동시 풍산읍 풍산태사로 1913-54,36.5522939,128.6439603,C001,기후에너지환경부
ME19D102,안동(부산) 휴게소,경상북도 안동시 풍산읍 풍산태사로 1903-27,36.55248791,128.64213245,C002,기후에너지환경부
ME19D104,서산(목포) 휴게소,충청남도 서산시 해미면 서해안고속도로 241,36.743812,126.565712,C001,기후에너지환경부
ME19D105,벌곡(논산) 휴게소,충청남도 논산시 벌곡면 호남지선고속도로 25,36.21757282,127.273271922,C002,기후에너지환경부
ME19D106,청도새마을(부산) 휴게소,경상북도 청도군 청도읍 하지길 59-49,35.5947225,128.7671389,C001,기후에너지환경부
ME19D107,충주(양평) 휴게소,충청북도 충주시 중앙탑면 중부내륙고속도로 230-1,37.02368935,127.83838352,C002,기후에너지환경부
ME19D108,사천(부산) 휴게소,경상남도 사천시 곤양면 서삼로 619,35.07480619,128.01343224,C002,기후에너지환경부
ME19D109,사천(순천) 휴게소,경상남도 사천시 곤양면 묵실길 31-11,35.07332245,128.0119393,C002,기후에너지환경부
ME19D110,장안(부산) 휴게소,부산광역시 기장군 장안읍 동해고속도로 25,35.3780808,129.246236,C002,기후에너지환경부
ME19D111,장안(울산) 휴게소,부산광역시 기장군 장안읍 동해고속도로 26,35.3819597,129.2486734,C002,기후에너지환경부
ME20C156,선산(창원) 휴게소,경상북도 구미시 옥성면 중부내륙고속도로 129,36.274946926,128.24976824,C001,기후에너지환경부
ME20D801,화성(서울) 휴게소,경기도 화성시 만세구 팔탄면 서해안고속도로 302,37.14313,126.881354,C001,기후에너지환경부
